
ADJ;DEF;N;NOM;PL;SG	kmr
ADJ;DEF;N;NOM;PL;SG;ACC	kmr
ADJ;DEF;N;PL	ckb
ADJ;DEF;N;PL;ACC;LGSPEC2	kmr
ADJ;DEF;N;SG	ckb
ADJ;DEF;PL	nno, nob
ADJ;DEF;SG	nno, nob
ADJ;DEF;SG+PL	nob
ADJ;DEF;SPRL	nld, nno, nob, swe
ADJ;DISTR;PL	que
ADJ;DISTR;SG	que
ADJ;ESS;DU	dsb
ADJ;ESS;FEM;SG	ces, dsb
ADJ;ESS;MASC;SG	ces, dsb
ADJ;ESS;NEUT;SG	ces, dsb
ADJ;ESS;PL	ces, dsb, pol, que
ADJ;ESS;SG	que
ADJ;EXCLV;PL	que
ADJ;EXCLV;SG	que
ADJ;FEM	nno
ADJ;FEM;ACC;DU	slv
ADJ;FEM;ACC;PL	slv
ADJ;FEM;ACC;SG	pol, slv
ADJ;FEM;DAT;DU	slv
ADJ;FEM;DAT;PL	slv
ADJ;FEM;DAT;SG	pol, slv
ADJ;FEM;ESS;DU	slv
ADJ;FEM;ESS;PL	slv
ADJ;FEM;ESS;SG	pol, slv
ADJ;FEM;GEN;DU	slv
ADJ;FEM;GEN;PL	slv
ADJ;FEM;GEN;SG	pol, slv
ADJ;FEM;INS;DU	slv
ADJ;FEM;INS;PL	slv
ADJ;FEM;INS;SG	pol, slv
ADJ;FEM;NOM;DU	slv
ADJ;FEM;NOM;PL	slv
ADJ;FEM;NOM;SG	pol, slv
ADJ;FEM;PL	fao
ADJ;FOC;N	ckb
ADJ;FRML;PL	fin.1, fin.2
ADJ;FRML;SG	fin.1, fin.2, sme
ADJ;GEADJ;PL	fin.1, fin.2, que
ADJ;GEADJ;SG	fin.1, fin.2, que
ADJ;GEN;DU	dsb
ADJ;GEN;FEM;PL	lat
ADJ;GEN;FEM;SG	ces, dsb, fao, lat
ADJ;GEN;MASC/FEM;SG	lat
ADJ;GEN;MASC;PL	fao, lat
ADJ;GEN;MASC;SG	ces, dsb, fao, lat
ADJ;GEN;NEUT;PL	lat
ADJ;GEN;NEUT;SG	ces, dsb, fao, lat
ADJ;GEN;PL	ces, dsb, pol, sme
ADJ;GEN;PL;FEM	lav
ADJ;GEN;PL;FEM;CMPR	lit
ADJ;GEN;PL;FEM;POS	lit
ADJ;GEN;PL;FEM;SPRL	lit
ADJ;GEN;PL;MASC	lav
ADJ;GEN;PL;MASC;CMPR	lit
ADJ;GEN;PL;MASC;POS	lit
ADJ;GEN;PL;MASC;SPRL	lit
ADJ;GEN;PL;STRONG	gle
ADJ;GEN;PL;WEAK	gle
ADJ;GEN;SG	sme
ADJ;GEN;SG;FEM	gle, lav
ADJ;GEN;SG;FEM;CMPR	lit
ADJ;GEN;SG;FEM;POS	lit
ADJ;GEN;SG;FEM;SPRL	lit
ADJ;GEN;SG;MASC	lav
ADJ;GEN;SG;MASC;CMPR	lit
ADJ;GEN;SG;MASC;POS	lit
ADJ;GEN;SG;MASC;SPRL	lit
ADJ;IN+ABL;PL	fin.1, fin.2
ADJ;IN+ABL;SG	fin.1, fin.2
ADJ;IN+ALL;PL	fin.1, fin.2, sme
ADJ;IN+ALL;SG	fin.1, fin.2, sme
ADJ;IN+ESS;PL	fin.1, fin.2
ADJ;IN+ESS;SG	fin.1, fin.2
ADJ;INDF;INFM;LGSPEC2;N;SG	ckb
ADJ;INDF;INFM;N;SG	ckb
ADJ;INDF;MASC;SG;COMPV	swe
ADJ;INDF;MASC+FEM;SG	swe
ADJ;INDF;MASC+FEM;SG;COMPV	swe
ADJ;INDF;MASC+FEM;SG;SPRL	swe
ADJ;INDF;N;PL	ckb
ADJ;INDF;N;PL;PSS1P	ckb
ADJ;INDF;N;SG	ckb
ADJ;INDF;NEUT;SG	nld, swe
ADJ;INDF;NEUT;SG;CMPR	nld
ADJ;INDF;NEUT;SG;COMPV	swe
ADJ;INDF;NEUT;SG;SPRL	nld, swe
ADJ;INDF;PL	nld, swe
ADJ;INDF;PL;CMPR	nld
ADJ;INDF;PL;COMPV	swe
ADJ;INDF;PL;SPRL	nld, swe
ADJ;INS;DU	dsb
ADJ;INS;FEM;SG	ces, dsb
ADJ;INS;MASC;SG	ces, dsb
ADJ;INS;NEUT;SG	ces, dsb
ADJ;INS;PL	ces, dsb, fin.1, fin.2, pol, que
ADJ;INS;SG	que
ADJ;INST;PL;FEM	lav
ADJ;INST;PL;FEM;CMPR	lit
ADJ;INST;PL;FEM;POS	lit
ADJ;INST;PL;FEM;SPRL	lit
ADJ;INST;PL;MASC	lav
ADJ;INST;PL;MASC;CMPR	lit
ADJ;INST;PL;MASC;POS	lit
ADJ;INST;PL;MASC;SPRL	lit
ADJ;INST;SG;FEM	lav
ADJ;INST;SG;FEM;CMPR	lit
ADJ;INST;SG;FEM;POS	lit
ADJ;INST;SG;FEM;SPRL	lit
ADJ;INST;SG;MASC	lav
ADJ;INST;SG;MASC;CMPR	lit
ADJ;INST;SG;MASC;POS	lit
ADJ;INST;SG;MASC;SPRL	lit
ADJ;INTER;PL	que
ADJ;INTER;SG	que
ADJ;LGSPEC1;LGSPEC2;1;PL;NEG;DECL	tur
ADJ;LGSPEC1;LGSPEC2;1;PL;NEG;INTR	tur
ADJ;LGSPEC1;LGSPEC2;1;PL;POS;DECL	tur
ADJ;LGSPEC1;LGSPEC2;1;PL;POS;INTR	tur
ADJ;LGSPEC1;LGSPEC2;1;SG;NEG;DECL	tur
ADJ;LGSPEC1;LGSPEC2;1;SG;NEG;INTR	tur
ADJ;LGSPEC1;LGSPEC2;1;SG;POS;DECL	tur
ADJ;LGSPEC1;LGSPEC2;1;SG;POS;INTR	tur
ADJ;LGSPEC1;LGSPEC2;2;PL;NEG;DECL	tur
ADJ;LGSPEC1;LGSPEC2;2;PL;NEG;INTR	tur
ADJ;LGSPEC1;LGSPEC2;2;PL;POS;DECL	tur
ADJ;LGSPEC1;LGSPEC2;2;PL;POS;INTR	tur
ADJ;LGSPEC1;LGSPEC2;2;SG;NEG;DECL	tur
ADJ;LGSPEC1;LGSPEC2;2;SG;NEG;INTR	tur
ADJ;LGSPEC1;LGSPEC2;2;SG;POS;DECL	tur
ADJ;LGSPEC1;LGSPEC2;2;SG;POS;INTR	tur
ADJ;LGSPEC1;LGSPEC2;3;PL;NEG;DECL	tur
ADJ;LGSPEC1;LGSPEC2;3;PL;NEG;INTR	tur
ADJ;LGSPEC1;LGSPEC2;3;PL;POS;DECL	tur
ADJ;LGSPEC1;LGSPEC2;3;PL;POS;INTR	tur
ADJ;LGSPEC1;LGSPEC2;3;SG;NEG;DECL	tur
ADJ;LGSPEC1;LGSPEC2;3;SG;NEG;INTR	tur
ADJ;LGSPEC1;LGSPEC2;3;SG;POS;DECL	tur
ADJ;LGSPEC1;LGSPEC2;3;SG;POS;INTR	tur
ADJ;LGSPEC1;N;PSS3S	ckb
ADJ;LGSPEC1;PRS;1;PL;NEG;DECL	tur
ADJ;LGSPEC1;PRS;1;PL;NEG;INTR	tur
ADJ;LGSPEC1;PRS;1;PL;POS;DECL	tur
ADJ;LGSPEC1;PRS;1;PL;POS;INTR	tur
ADJ;LGSPEC1;PRS;1;SG;NEG;DECL	tur
ADJ;LGSPEC1;PRS;1;SG;NEG;INTR	tur
ADJ;LGSPEC1;PRS;1;SG;POS;DECL	tur
ADJ;LGSPEC1;PRS;1;SG;POS;INTR	tur
ADJ;LGSPEC1;PRS;2;PL;NEG;DECL	tur
ADJ;LGSPEC1;PRS;2;PL;NEG;INTR	tur
ADJ;LGSPEC1;PRS;2;PL;POS;DECL	tur
ADJ;LGSPEC1;PRS;2;PL;POS;INTR	tur
ADJ;LGSPEC1;PRS;2;SG;NEG;DECL	tur
ADJ;LGSPEC1;PRS;2;SG;NEG;INTR	tur
ADJ;LGSPEC1;PRS;2;SG;POS;DECL	tur
ADJ;LGSPEC1;PRS;2;SG;POS;INTR	tur
ADJ;LGSPEC1;PRS;3;PL;NEG;DECL	tur
ADJ;LGSPEC1;PRS;3;PL;NEG;INTR	tur
ADJ;LGSPEC1;PRS;3;PL;POS;DECL	tur
ADJ;LGSPEC1;PRS;3;PL;POS;INTR	tur
ADJ;LGSPEC1;PRS;3;SG;NEG;DECL	tur
ADJ;LGSPEC1;PRS;3;SG;NEG;INTR	tur
ADJ;LGSPEC1;PRS;3;SG;POS;DECL	tur
ADJ;LGSPEC1;PRS;3;SG;POS;INTR	tur
ADJ;LGSPEC1;PST;1;PL;NEG;DECL	tur
ADJ;LGSPEC1;PST;1;PL;NEG;INTR	tur
ADJ;LGSPEC1;PST;1;PL;POS;DECL	tur
ADJ;LGSPEC1;PST;1;PL;POS;INTR	tur
ADJ;LGSPEC1;PST;1;SG;NEG;DECL	tur
ADJ;LGSPEC1;PST;1;SG;NEG;INTR	tur
ADJ;LGSPEC1;PST;1;SG;POS;DECL	tur
ADJ;LGSPEC1;PST;1;SG;POS;INTR	tur
ADJ;LGSPEC1;PST;2;PL;NEG;DECL	tur
ADJ;LGSPEC1;PST;2;PL;NEG;INTR	tur
ADJ;LGSPEC1;PST;2;PL;POS;DECL	tur
ADJ;LGSPEC1;PST;2;PL;POS;INTR	tur
ADJ;LGSPEC1;PST;2;SG;NEG;DECL	tur
